"date","cow","unique_feed_bins_visited","unique_water_bins_visited","total_bins_visited"
"2021-01-24",7018,18,3,21
"2021-01-24",7022,19,3,22
"2021-01-24",7025,24,4,28
"2021-01-24",7032,21,3,24
"2021-01-24",7033,25,4,29
"2021-01-24",7045,19,4,23
"2021-01-24",7046,28,5,33
"2021-01-24",7048,28,4,32
"2021-01-24",7057,15,3,18
"2021-01-24",7064,23,4,27
"2021-01-24",7068,23,4,27
"2021-01-24",7078,15,1,16
"2021-01-24",7095,23,4,27
"2021-01-24",7109,25,5,30
"2021-01-24",7110,19,4,23
"2021-01-24",7114,26,5,31
"2021-01-24",7116,23,5,28
"2021-01-24",7136,22,4,26
"2021-01-25",2051,16,3,19
"2021-01-25",4008,24,4,28
"2021-01-25",4044,23,5,28
"2021-01-25",4080,21,5,26
"2021-01-25",5035,16,4,20
"2021-01-25",5041,25,3,28
"2021-01-25",5042,23,5,28
"2021-01-25",5046,21,4,25
"2021-01-25",5059,22,5,27
"2021-01-25",5061,17,5,22
"2021-01-25",5096,23,3,26
"2021-01-25",5100,25,4,29
"2021-01-25",5120,21,2,23
"2021-01-25",5124,19,5,24
"2021-01-25",6005,18,3,21
"2021-01-25",6020,24,3,27
"2021-01-25",6022,27,5,32
"2021-01-25",6029,23,4,27
"2021-01-25",6041,25,4,29
"2021-01-25",6043,17,4,21
"2021-01-25",6050,19,5,24
"2021-01-25",6055,16,3,19
"2021-01-25",6061,29,2,31
"2021-01-25",6067,24,5,29
"2021-01-25",6084,23,5,28
"2021-01-25",6085,20,4,24
"2021-01-25",6086,11,2,13
"2021-01-25",6087,11,4,15
"2021-01-25",6090,21,4,25
"2021-01-25",6092,19,5,24
"2021-01-25",7018,15,5,20
"2021-01-25",7022,19,4,23
"2021-01-25",7025,23,4,27
"2021-01-25",7032,24,3,27
"2021-01-25",7033,22,4,26
"2021-01-25",7045,24,5,29
"2021-01-25",7046,27,4,31
"2021-01-25",7048,24,4,28
"2021-01-25",7057,16,3,19
"2021-01-25",7064,23,4,27
"2021-01-25",7068,17,5,22
"2021-01-25",7078,24,3,27
"2021-01-25",7095,25,5,30
"2021-01-25",7109,21,4,25
"2021-01-25",7110,19,3,22
"2021-01-25",7114,28,5,33
"2021-01-25",7116,19,5,24
"2021-01-25",7136,21,4,25
"2021-01-26",2051,14,3,17
"2021-01-26",4008,17,3,20
"2021-01-26",4044,22,4,26
"2021-01-26",4080,19,5,24
"2021-01-26",5035,24,4,28
"2021-01-26",5041,24,4,28
"2021-01-26",5042,25,5,30
"2021-01-26",5046,16,4,20
"2021-01-26",5059,18,3,21
"2021-01-26",5061,13,4,17
"2021-01-26",5096,23,4,27
"2021-01-26",5100,24,4,28
"2021-01-26",5120,23,4,27
"2021-01-26",5124,21,5,26
"2021-01-26",6005,27,4,31
"2021-01-26",6020,21,3,24
"2021-01-26",6022,24,4,28
"2021-01-26",6029,19,3,22
"2021-01-26",6041,23,5,28
"2021-01-26",6043,19,3,22
"2021-01-26",6050,21,4,25
"2021-01-26",6055,20,4,24
"2021-01-26",6061,24,2,26
"2021-01-26",6067,24,3,27
"2021-01-26",6084,20,4,24
"2021-01-26",6085,18,4,22
"2021-01-26",6086,14,3,17
"2021-01-26",6087,18,4,22
"2021-01-26",6090,21,4,25
"2021-01-26",6092,21,4,25
"2021-01-26",7018,23,4,27
"2021-01-26",7022,20,4,24
"2021-01-26",7025,21,5,26
"2021-01-26",7032,25,3,28
"2021-01-26",7033,20,4,24
"2021-01-26",7045,18,5,23
"2021-01-26",7046,28,3,31
"2021-01-26",7048,23,4,27
"2021-01-26",7057,16,3,19
"2021-01-26",7064,20,3,23
"2021-01-26",7068,20,4,24
"2021-01-26",7078,12,3,15
"2021-01-26",7095,20,4,24
"2021-01-26",7109,27,4,31
"2021-01-26",7110,16,4,20
"2021-01-26",7114,27,4,31
"2021-01-26",7116,20,5,25
"2021-01-26",7136,19,4,23
"2021-01-27",2051,14,3,17
"2021-01-27",4008,23,4,27
"2021-01-27",4044,24,4,28
"2021-01-27",4080,25,5,30
"2021-01-27",5035,21,4,25
"2021-01-27",5041,27,3,30
"2021-01-27",5042,21,4,25
"2021-01-27",5046,14,4,18
"2021-01-27",5059,26,4,30
"2021-01-27",5061,16,4,20
"2021-01-27",5096,23,4,27
"2021-01-27",5100,27,4,31
"2021-01-27",5120,13,3,16
"2021-01-27",5124,23,4,27
"2021-01-27",6005,24,5,29
"2021-01-27",6020,20,3,23
"2021-01-27",6022,23,4,27
"2021-01-27",6029,22,5,27
"2021-01-27",6041,25,3,28
"2021-01-27",6043,19,3,22
"2021-01-27",6050,24,4,28
"2021-01-27",6055,16,2,18
"2021-01-27",6061,25,3,28
"2021-01-27",6067,25,5,30
"2021-01-27",6084,21,4,25
"2021-01-27",6085,24,5,29
"2021-01-27",6086,21,4,25
"2021-01-27",6087,19,3,22
"2021-01-27",6090,22,2,24
"2021-01-27",6092,19,3,22
"2021-01-27",7018,20,4,24
"2021-01-27",7022,26,5,31
"2021-01-27",7025,26,4,30
"2021-01-27",7032,26,3,29
"2021-01-27",7033,21,3,24
"2021-01-27",7045,26,3,29
"2021-01-27",7046,27,5,32
"2021-01-27",7048,25,4,29
"2021-01-27",7057,20,3,23
"2021-01-27",7064,22,4,26
"2021-01-27",7068,20,3,23
"2021-01-27",7078,24,3,27
"2021-01-27",7095,21,4,25
"2021-01-27",7109,28,4,32
"2021-01-27",7110,20,4,24
"2021-01-27",7114,25,5,30
"2021-01-27",7116,26,4,30
"2021-01-27",7136,23,3,26
"2021-01-28",2051,17,2,19
"2021-01-28",4008,22,4,26
"2021-01-28",4044,27,4,31
"2021-01-28",4080,24,4,28
"2021-01-28",5035,24,3,27
"2021-01-28",5041,25,3,28
"2021-01-28",5042,24,3,27
"2021-01-28",5046,18,4,22
"2021-01-28",5059,25,4,29
"2021-01-28",5061,25,5,30
"2021-01-28",5096,27,3,30
"2021-01-28",5100,28,4,32
"2021-01-28",5120,23,3,26
"2021-01-28",5124,25,4,29
"2021-01-28",6005,20,4,24
"2021-01-28",6020,23,3,26
"2021-01-28",6022,25,4,29
"2021-01-28",6029,25,5,30
"2021-01-28",6041,28,5,33
"2021-01-28",6043,22,3,25
"2021-01-28",6050,24,4,28
"2021-01-28",6055,23,3,26
"2021-01-28",6061,22,2,24
"2021-01-28",6067,23,5,28
"2021-01-28",6084,23,5,28
"2021-01-28",6085,20,4,24
"2021-01-28",6086,19,4,23
"2021-01-28",6087,18,4,22
"2021-01-28",6090,17,5,22
"2021-01-28",6092,25,4,29
"2021-01-28",7018,13,2,15
"2021-01-28",7022,30,4,34
"2021-01-28",7025,25,4,29
"2021-01-28",7032,26,3,29
"2021-01-28",7033,23,5,28
"2021-01-28",7045,25,5,30
"2021-01-28",7046,26,4,30
"2021-01-28",7048,27,5,32
"2021-01-28",7057,19,2,21
"2021-01-28",7064,25,3,28
"2021-01-28",7068,21,3,24
"2021-01-28",7078,24,3,27
"2021-01-28",7095,20,3,23
"2021-01-28",7109,26,4,30
"2021-01-28",7110,24,4,28
"2021-01-28",7114,27,4,31
"2021-01-28",7116,23,4,27
"2021-01-28",7136,20,2,22
"2021-01-29",2051,21,4,25
"2021-01-29",4008,24,3,27
"2021-01-29",4044,21,3,24
"2021-01-29",4080,26,4,30
"2021-01-29",5035,19,4,23
"2021-01-29",5041,28,3,31
"2021-01-29",5042,25,4,29
"2021-01-29",5046,14,4,18
"2021-01-29",5059,26,5,31
"2021-01-29",5061,18,4,22
"2021-01-29",5096,19,5,24
"2021-01-29",5100,27,3,30
"2021-01-29",5120,21,4,25
"2021-01-29",5124,21,5,26
"2021-01-29",6005,17,4,21
"2021-01-29",6020,25,4,29
"2021-01-29",6022,24,5,29
"2021-01-29",6029,23,4,27
"2021-01-29",6041,24,4,28
"2021-01-29",6043,18,3,21
"2021-01-29",6050,22,5,27
"2021-01-29",6055,25,4,29
"2021-01-29",6061,19,2,21
"2021-01-29",6067,20,5,25
"2021-01-29",6084,17,3,20
"2021-01-29",6085,18,5,23
"2021-01-29",6086,21,2,23
"2021-01-29",6087,14,4,18
"2021-01-29",6090,23,5,28
"2021-01-29",6092,23,4,27
"2021-01-29",7018,18,4,22
"2021-01-29",7022,25,5,30
"2021-01-29",7025,22,4,26
"2021-01-29",7032,28,2,30
"2021-01-29",7033,21,3,24
"2021-01-29",7045,17,3,20
"2021-01-29",7046,27,5,32
"2021-01-29",7048,21,3,24
"2021-01-29",7057,21,3,24
"2021-01-29",7064,18,3,21
"2021-01-29",7068,18,4,22
"2021-01-29",7078,23,4,27
"2021-01-29",7095,19,5,24
"2021-01-29",7109,21,4,25
"2021-01-29",7110,14,3,17
"2021-01-29",7114,26,5,31
"2021-01-29",7116,22,5,27
"2021-01-29",7136,20,5,25
"2021-01-30",2051,20,4,24
"2021-01-30",4008,18,2,20
"2021-01-30",4044,22,5,27
"2021-01-30",4080,22,3,25
"2021-01-30",5035,24,5,29
"2021-01-30",5041,26,3,29
"2021-01-30",5042,20,3,23
"2021-01-30",5046,17,4,21
"2021-01-30",5059,25,4,29
"2021-01-30",5061,28,5,33
"2021-01-30",5096,18,3,21
"2021-01-30",5100,23,4,27
"2021-01-30",5120,17,4,21
"2021-01-30",5124,24,5,29
"2021-01-30",6005,28,4,32
"2021-01-30",6020,26,5,31
"2021-01-30",6022,20,4,24
"2021-01-30",6029,22,4,26
"2021-01-30",6041,22,3,25
"2021-01-30",6043,21,5,26
"2021-01-30",6050,26,5,31
"2021-01-30",6055,20,3,23
"2021-01-30",6061,27,4,31
"2021-01-30",6067,22,4,26
"2021-01-30",6084,22,3,25
"2021-01-30",6085,24,2,26
"2021-01-30",6086,17,2,19
"2021-01-30",6087,16,3,19
"2021-01-30",6090,21,5,26
"2021-01-30",6092,20,4,24
"2021-01-30",7018,14,2,16
"2021-01-30",7022,27,3,30
"2021-01-30",7025,27,3,30
"2021-01-30",7032,29,4,33
"2021-01-30",7033,25,5,30
"2021-01-30",7045,23,5,28
"2021-01-30",7046,28,5,33
"2021-01-30",7048,22,4,26
"2021-01-30",7057,20,3,23
"2021-01-30",7064,19,4,23
"2021-01-30",7068,16,2,18
"2021-01-30",7078,22,3,25
"2021-01-30",7095,24,4,28
"2021-01-30",7109,22,5,27
"2021-01-30",7110,18,4,22
"2021-01-30",7114,26,4,30
"2021-01-30",7116,21,5,26
"2021-01-30",7136,19,3,22
"2021-01-31",2051,17,3,20
"2021-01-31",4008,27,5,32
"2021-01-31",4044,22,4,26
"2021-01-31",4080,21,2,23
"2021-01-31",5035,26,5,31
"2021-01-31",5041,23,3,26
"2021-01-31",5042,24,4,28
"2021-01-31",5046,20,4,24
"2021-01-31",5059,18,4,22
"2021-01-31",5061,12,4,16
"2021-01-31",5096,21,4,25
"2021-01-31",5100,26,4,30
"2021-01-31",5120,14,4,18
"2021-01-31",5124,26,5,31
"2021-01-31",6005,15,4,19
"2021-01-31",6020,22,4,26
"2021-01-31",6022,27,4,31
"2021-01-31",6029,23,4,27
"2021-01-31",6041,22,4,26
"2021-01-31",6043,19,5,24
"2021-01-31",6050,20,4,24
"2021-01-31",6055,17,4,21
"2021-01-31",6061,25,4,29
"2021-01-31",6067,25,4,29
"2021-01-31",6084,16,4,20
"2021-01-31",6085,21,5,26
"2021-01-31",6086,14,3,17
"2021-01-31",6087,15,3,18
"2021-01-31",6090,25,5,30
"2021-01-31",6092,20,3,23
"2021-01-31",7018,15,3,18
"2021-01-31",7022,26,5,31
"2021-01-31",7025,19,4,23
"2021-01-31",7032,21,4,25
"2021-01-31",7033,21,4,25
"2021-01-31",7045,15,4,19
"2021-01-31",7046,22,3,25
"2021-01-31",7048,22,4,26
"2021-01-31",7057,19,3,22
"2021-01-31",7064,20,4,24
"2021-01-31",7068,19,2,21
"2021-01-31",7078,14,3,17
"2021-01-31",7095,21,4,25
"2021-01-31",7109,26,5,31
"2021-01-31",7110,20,4,24
"2021-01-31",7114,26,4,30
"2021-01-31",7116,23,5,28
"2021-01-31",7136,23,5,28
"2021-02-01",2051,19,3,22
"2021-02-01",4008,25,4,29
"2021-02-01",4044,26,3,29
"2021-02-01",4080,27,3,30
"2021-02-01",5035,21,4,25
"2021-02-01",5041,27,4,31
"2021-02-01",5042,19,4,23
"2021-02-01",5046,18,5,23
"2021-02-01",5059,22,3,25
"2021-02-01",5061,19,4,23
"2021-02-01",5096,19,3,22
"2021-02-01",5100,25,4,29
"2021-02-01",5120,20,4,24
"2021-02-01",5124,22,5,27
"2021-02-01",6005,24,4,28
"2021-02-01",6020,28,5,33
"2021-02-01",6022,25,4,29
"2021-02-01",6029,27,4,31
"2021-02-01",6041,20,4,24
"2021-02-01",6043,23,2,25
"2021-02-01",6050,17,3,20
"2021-02-01",6055,20,4,24
"2021-02-01",6061,21,2,23
"2021-02-01",6067,27,5,32
"2021-02-01",6084,27,3,30
"2021-02-01",6085,23,4,27
"2021-02-01",6086,24,2,26
"2021-02-01",6087,19,3,22
"2021-02-01",6090,25,4,29
"2021-02-01",6092,26,5,31
"2021-02-01",7018,15,2,17
"2021-02-01",7022,25,5,30
"2021-02-01",7025,20,4,24
"2021-02-01",7032,27,3,30
"2021-02-01",7033,22,4,26
"2021-02-01",7045,25,4,29
"2021-02-01",7046,29,2,31
"2021-02-01",7048,26,4,30
"2021-02-01",7057,20,4,24
"2021-02-01",7064,20,3,23
"2021-02-01",7068,19,4,23
"2021-02-01",7078,23,4,27
"2021-02-01",7095,20,5,25
"2021-02-01",7109,25,4,29
"2021-02-01",7110,17,3,20
"2021-02-01",7114,23,5,28
"2021-02-01",7116,22,4,26
"2021-02-01",7136,22,1,23
"2021-02-02",2051,17,2,19
"2021-02-02",4008,26,5,31
"2021-02-02",4044,24,5,29
"2021-02-02",4080,24,5,29
"2021-02-02",5035,23,4,27
"2021-02-02",5041,25,1,26
"2021-02-02",5042,22,4,26
"2021-02-02",5046,17,4,21
"2021-02-02",5059,20,4,24
"2021-02-02",5061,15,3,18
"2021-02-02",5096,21,3,24
"2021-02-02",5100,26,3,29
"2021-02-02",5120,14,3,17
"2021-02-02",5124,25,5,30
"2021-02-02",6005,23,4,27
"2021-02-02",6020,28,3,31
"2021-02-02",6022,27,4,31
"2021-02-02",6029,27,4,31
"2021-02-02",6041,18,4,22
"2021-02-02",6050,18,4,22
"2021-02-02",6055,24,4,28
"2021-02-02",6061,26,4,30
"2021-02-02",6067,28,5,33
"2021-02-02",6084,28,3,31
"2021-02-02",6085,21,4,25
"2021-02-02",6086,21,2,23
"2021-02-02",6087,19,4,23
"2021-02-02",6090,24,5,29
"2021-02-02",6092,24,5,29
"2021-02-02",7018,14,2,16
"2021-02-02",7022,29,5,34
"2021-02-02",7025,23,4,27
"2021-02-02",7032,30,5,35
"2021-02-02",7033,24,4,28
"2021-02-02",7045,20,4,24
"2021-02-02",7046,21,5,26
"2021-02-02",7048,22,2,24
"2021-02-02",7057,19,3,22
"2021-02-02",7064,21,4,25
"2021-02-02",7068,22,3,25
"2021-02-02",7078,22,4,26
"2021-02-02",7095,26,5,31
"2021-02-02",7109,20,4,24
"2021-02-02",7110,21,2,23
"2021-02-02",7114,17,3,20
"2021-02-02",7116,26,5,31
"2021-02-02",7136,22,4,26
"2021-02-03",2051,20,3,23
"2021-02-03",4008,28,4,32
"2021-02-03",4044,22,3,25
"2021-02-03",4080,28,3,31
"2021-02-03",5035,27,4,31
"2021-02-03",5041,28,3,31
"2021-02-03",5042,26,3,29
"2021-02-03",5046,15,4,19
"2021-02-03",5059,28,5,33
"2021-02-03",5061,23,4,27
"2021-02-03",5096,19,3,22
"2021-02-03",5100,27,4,31
"2021-02-03",5120,22,4,26
"2021-02-03",5124,30,5,35
"2021-02-03",6005,21,4,25
"2021-02-03",6020,28,3,31
"2021-02-03",6022,25,4,29
"2021-02-03",6029,25,4,29
"2021-02-03",6041,22,3,25
"2021-02-03",6050,18,3,21
"2021-02-03",6055,26,5,31
"2021-02-03",6061,27,3,30
"2021-02-03",6067,23,4,27
"2021-02-03",6084,27,4,31
"2021-02-03",6085,26,5,31
"2021-02-03",6086,21,4,25
"2021-02-03",6087,23,3,26
"2021-02-03",6090,23,4,27
"2021-02-03",6092,24,3,27
"2021-02-03",7018,19,4,23
"2021-02-03",7022,28,4,32
"2021-02-03",7025,24,4,28
"2021-02-03",7032,25,3,28
"2021-02-03",7033,29,4,33
"2021-02-03",7045,25,4,29
"2021-02-03",7046,30,4,34
"2021-02-03",7048,24,4,28
"2021-02-03",7057,19,4,23
"2021-02-03",7064,25,4,29
"2021-02-03",7068,23,3,26
"2021-02-03",7078,25,4,29
"2021-02-03",7095,27,4,31
"2021-02-03",7109,24,2,26
"2021-02-03",7110,25,3,28
"2021-02-03",7114,30,3,33
"2021-02-03",7116,18,5,23
"2021-02-03",7136,25,3,28
"2021-02-04",2051,28,5,33
"2021-02-04",3139,15,3,18
"2021-02-04",4008,25,5,30
"2021-02-04",4044,27,4,31
"2021-02-04",4080,27,4,31
"2021-02-04",4105,16,2,18
"2021-02-04",5035,25,4,29
"2021-02-04",5041,24,3,27
"2021-02-04",5042,26,4,30
"2021-02-04",5046,10,3,13
"2021-02-04",5059,27,4,31
"2021-02-04",5061,26,3,29
"2021-02-04",5096,24,5,29
"2021-02-04",5100,24,4,28
"2021-02-04",5120,19,4,23
"2021-02-04",5124,6,1,7
"2021-02-04",6005,26,5,31
"2021-02-04",6020,19,2,21
"2021-02-04",6022,28,5,33
"2021-02-04",6029,29,5,34
"2021-02-04",6041,28,4,32
"2021-02-04",6050,7,1,8
"2021-02-04",6055,19,4,23
"2021-02-04",6061,30,4,34
"2021-02-04",6064,14,3,17
"2021-02-04",6067,28,5,33
"2021-02-04",6068,16,4,20
"2021-02-04",6069,1,0,1
"2021-02-04",6084,27,4,31
"2021-02-04",6085,25,4,29
"2021-02-04",6086,24,3,27
"2021-02-04",6087,25,4,29
"2021-02-04",6090,23,5,28
"2021-02-04",6092,24,4,28
"2021-02-04",6096,11,1,12
"2021-02-04",7018,13,2,15
"2021-02-04",7022,21,4,25
"2021-02-04",7025,23,4,27
"2021-02-04",7032,14,2,16
"2021-02-04",7033,19,2,21
"2021-02-04",7045,25,4,29
"2021-02-04",7046,30,3,33
"2021-02-04",7048,23,5,28
"2021-02-04",7057,24,2,26
"2021-02-04",7059,14,2,16
"2021-02-04",7060,8,2,10
"2021-02-04",7064,28,3,31
"2021-02-04",7068,24,3,27
"2021-02-04",7078,29,4,33
"2021-02-04",7095,25,4,29
"2021-02-04",7109,26,4,30
"2021-02-04",7110,25,3,28
"2021-02-04",7114,28,5,33
"2021-02-04",7115,19,4,23
"2021-02-04",7116,19,4,23
"2021-02-04",7119,16,3,19
"2021-02-04",7136,24,2,26
"2021-02-04",7156,17,3,20
"2021-02-05",2051,21,4,25
"2021-02-05",3139,12,3,15
"2021-02-05",4008,23,4,27
"2021-02-05",4044,22,4,26
"2021-02-05",4080,27,3,30
"2021-02-05",4105,14,2,16
"2021-02-05",5035,24,3,27
"2021-02-05",5041,28,4,32
"2021-02-05",5042,24,3,27
"2021-02-05",5059,18,3,21
"2021-02-05",5061,18,4,22
"2021-02-05",5096,28,5,33
"2021-02-05",5100,27,4,31
"2021-02-05",5120,18,3,21
"2021-02-05",6005,23,5,28
"2021-02-05",6022,25,5,30
"2021-02-05",6029,20,4,24
"2021-02-05",6041,29,3,32
"2021-02-05",6061,28,3,31
"2021-02-05",6064,14,4,18
"2021-02-05",6067,28,5,33
"2021-02-05",6068,16,4,20
"2021-02-05",6084,21,4,25
"2021-02-05",6085,25,4,29
"2021-02-05",6086,25,4,29
"2021-02-05",6087,21,5,26
"2021-02-05",6090,23,4,27
"2021-02-05",6092,30,4,34
"2021-02-05",6096,15,3,18
"2021-02-05",7025,22,5,27
"2021-02-05",7045,23,4,27
"2021-02-05",7046,23,3,26
"2021-02-05",7048,25,4,29
"2021-02-05",7057,26,1,27
"2021-02-05",7059,16,3,19
"2021-02-05",7060,17,3,20
"2021-02-05",7064,26,5,31
"2021-02-05",7068,20,3,23
"2021-02-05",7078,25,4,29
"2021-02-05",7095,23,4,27
"2021-02-05",7109,23,2,25
"2021-02-05",7110,18,3,21
"2021-02-05",7114,27,4,31
"2021-02-05",7115,15,4,19
"2021-02-05",7116,17,4,21
"2021-02-05",7119,14,3,17
"2021-02-05",7136,26,3,29
"2021-02-05",7156,14,2,16
"2021-02-06",2051,19,2,21
"2021-02-06",3139,11,2,13
"2021-02-06",4008,18,4,22
"2021-02-06",4044,22,4,26
"2021-02-06",4080,23,2,25
"2021-02-06",4105,12,2,14
"2021-02-06",5035,18,5,23
"2021-02-06",5041,24,5,29
"2021-02-06",5042,24,3,27
"2021-02-06",5059,21,4,25
"2021-02-06",5061,21,4,25
"2021-02-06",5096,23,4,27
"2021-02-06",5100,25,4,29
"2021-02-06",5120,17,4,21
"2021-02-06",6005,13,4,17
"2021-02-06",6022,21,4,25
"2021-02-06",6029,21,5,26
"2021-02-06",6041,28,3,31
"2021-02-06",6061,26,5,31
"2021-02-06",6064,8,3,11
"2021-02-06",6067,23,5,28
"2021-02-06",6068,13,3,16
"2021-02-06",6084,21,4,25
"2021-02-06",6085,18,5,23
"2021-02-06",6086,13,3,16
"2021-02-06",6087,16,4,20
"2021-02-06",6090,20,3,23
"2021-02-06",6092,22,4,26
"2021-02-06",6096,13,2,15
"2021-02-06",7025,18,3,21
"2021-02-06",7045,17,4,21
"2021-02-06",7046,23,4,27
"2021-02-06",7048,20,3,23
"2021-02-06",7057,18,2,20
"2021-02-06",7059,13,3,16
"2021-02-06",7060,15,2,17
"2021-02-06",7064,24,5,29
"2021-02-06",7068,19,3,22
"2021-02-06",7078,25,4,29
"2021-02-06",7095,23,3,26
"2021-02-06",7109,19,4,23
"2021-02-06",7110,20,3,23
"2021-02-06",7114,26,5,31
"2021-02-06",7115,17,4,21
"2021-02-06",7116,20,3,23
"2021-02-06",7119,15,3,18
"2021-02-06",7136,19,4,23
"2021-02-06",7156,14,3,17
"2021-02-07",2051,19,3,22
"2021-02-07",3139,13,2,15
"2021-02-07",4008,23,4,27
"2021-02-07",4044,20,3,23
"2021-02-07",4080,22,3,25
"2021-02-07",4105,16,2,18
"2021-02-07",5035,22,4,26
"2021-02-07",5041,27,5,32
"2021-02-07",5042,21,5,26
"2021-02-07",5059,22,4,26
"2021-02-07",5061,20,4,24
"2021-02-07",5096,20,4,24
"2021-02-07",5100,25,2,27
"2021-02-07",5120,21,1,22
"2021-02-07",6005,16,5,21
"2021-02-07",6022,28,4,32
"2021-02-07",6029,22,5,27
"2021-02-07",6041,25,3,28
"2021-02-07",6061,25,4,29
"2021-02-07",6064,22,4,26
"2021-02-07",6067,19,5,24
"2021-02-07",6068,22,5,27
"2021-02-07",6084,21,2,23
"2021-02-07",6085,24,2,26
"2021-02-07",6086,22,2,24
"2021-02-07",6087,23,3,26
"2021-02-07",6090,22,4,26
"2021-02-07",6092,23,4,27
"2021-02-07",6096,16,3,19
"2021-02-07",7025,24,4,28
"2021-02-07",7045,21,3,24
"2021-02-07",7046,23,4,27
"2021-02-07",7048,24,5,29
"2021-02-07",7057,21,3,24
"2021-02-07",7059,16,2,18
"2021-02-07",7060,18,3,21
"2021-02-07",7064,22,4,26
"2021-02-07",7068,27,1,28
"2021-02-07",7078,24,4,28
"2021-02-07",7095,23,3,26
"2021-02-07",7109,23,3,26
"2021-02-07",7110,21,5,26
"2021-02-07",7114,28,3,31
"2021-02-07",7115,15,4,19
"2021-02-07",7116,22,4,26
"2021-02-07",7119,20,3,23
"2021-02-07",7136,25,4,29
"2021-02-07",7156,18,5,23
"2021-02-08",2051,21,3,24
"2021-02-08",3139,16,2,18
"2021-02-08",4008,25,4,29
"2021-02-08",4044,24,3,27
"2021-02-08",4080,22,3,25
"2021-02-08",4105,20,3,23
"2021-02-08",5035,22,5,27
"2021-02-08",5041,27,3,30
"2021-02-08",5042,19,4,23
"2021-02-08",5059,19,4,23
"2021-02-08",5061,18,4,22
"2021-02-08",5096,25,4,29
"2021-02-08",5100,25,3,28
"2021-02-08",5120,14,4,18
"2021-02-08",6005,22,4,26
"2021-02-08",6022,20,4,24
"2021-02-08",6029,24,5,29
"2021-02-08",6041,26,4,30
"2021-02-08",6061,22,4,26
"2021-02-08",6064,20,3,23
"2021-02-08",6067,26,4,30
"2021-02-08",6068,17,3,20
"2021-02-08",6084,25,4,29
"2021-02-08",6085,26,4,30
"2021-02-08",6086,21,5,26
"2021-02-08",6087,19,4,23
"2021-02-08",6090,20,4,24
"2021-02-08",6092,22,5,27
"2021-02-08",6096,17,4,21
"2021-02-08",7025,20,4,24
"2021-02-08",7045,23,4,27
"2021-02-08",7046,23,5,28
"2021-02-08",7048,23,4,27
"2021-02-08",7057,22,4,26
"2021-02-08",7059,27,4,31
"2021-02-08",7060,23,4,27
"2021-02-08",7064,25,4,29
"2021-02-08",7068,21,4,25
"2021-02-08",7078,24,3,27
"2021-02-08",7095,27,5,32
"2021-02-08",7109,20,4,24
"2021-02-08",7110,19,3,22
"2021-02-08",7114,27,5,32
"2021-02-08",7115,21,4,25
"2021-02-08",7116,19,3,22
"2021-02-08",7119,20,4,24
"2021-02-08",7136,25,3,28
"2021-02-08",7156,23,5,28
"2021-02-09",2051,19,5,24
"2021-02-09",3139,18,3,21
"2021-02-09",4008,22,3,25
"2021-02-09",4044,21,5,26
"2021-02-09",4080,23,5,28
"2021-02-09",4105,21,2,23
"2021-02-09",5035,17,5,22
"2021-02-09",5041,23,4,27
"2021-02-09",5042,12,3,15
"2021-02-09",5059,23,3,26
"2021-02-09",5061,15,3,18
"2021-02-09",5096,23,4,27
"2021-02-09",5100,20,5,25
"2021-02-09",5120,22,5,27
"2021-02-09",6005,17,4,21
"2021-02-09",6022,18,4,22
"2021-02-09",6029,25,5,30
"2021-02-09",6041,23,2,25
"2021-02-09",6061,27,4,31
"2021-02-09",6064,19,3,22
"2021-02-09",6067,23,4,27
"2021-02-09",6068,21,4,25
"2021-02-09",6084,25,5,30
"2021-02-09",6085,20,5,25
"2021-02-09",6086,22,3,25
"2021-02-09",6087,17,4,21
"2021-02-09",6090,23,5,28
"2021-02-09",6092,22,3,25
"2021-02-09",6096,13,2,15
"2021-02-09",7025,22,5,27
"2021-02-09",7045,24,4,28
"2021-02-09",7046,23,5,28
"2021-02-09",7048,17,3,20
"2021-02-09",7057,19,2,21
"2021-02-09",7059,19,5,24
"2021-02-09",7060,25,3,28
"2021-02-09",7064,25,3,28
"2021-02-09",7068,24,3,27
"2021-02-09",7078,20,4,24
"2021-02-09",7095,20,4,24
"2021-02-09",7109,18,4,22
"2021-02-09",7110,19,2,21
"2021-02-09",7114,26,5,31
"2021-02-09",7115,23,5,28
"2021-02-09",7116,21,3,24
"2021-02-09",7119,22,3,25
"2021-02-09",7136,19,5,24
"2021-02-09",7156,15,2,17
"2021-02-10",2051,20,4,24
"2021-02-10",3139,16,3,19
"2021-02-10",4008,22,5,27
"2021-02-10",4044,24,5,29
"2021-02-10",4080,20,3,23
"2021-02-10",4105,19,3,22
"2021-02-10",5035,26,4,30
"2021-02-10",5041,24,4,28
"2021-02-10",5042,23,4,27
"2021-02-10",5059,16,4,20
"2021-02-10",5061,19,5,24
"2021-02-10",5096,22,5,27
"2021-02-10",5100,27,4,31
"2021-02-10",5120,19,2,21
"2021-02-10",6005,17,4,21
"2021-02-10",6022,26,4,30
"2021-02-10",6029,21,3,24
"2021-02-10",6041,24,2,26
"2021-02-10",6061,27,3,30
"2021-02-10",6064,22,3,25
"2021-02-10",6067,20,5,25
"2021-02-10",6068,19,4,23
"2021-02-10",6084,24,5,29
"2021-02-10",6085,16,3,19
"2021-02-10",6086,16,3,19
"2021-02-10",6087,17,2,19
"2021-02-10",6090,21,4,25
