"","date","cow","feed_intake","feed_duration","feed_visits","water_intake","water_duration","water_visits"
"2935",2020-09-17,5058,67.8,14939,75,135.6,1021,16
"2936",2020-09-17,5100,54,18007,135,133,756,13
"2937",2020-09-17,5120,53.6,14226,59,117.6,838,8
"2938",2020-09-17,5124,47.4,17778,76,87.9,1907,17
"2939",2020-09-17,5133,58.7,13999,86,91.1,509,8
"2940",2020-09-17,5135,62.4,14561,110,114.8,626,13
"2941",2020-09-17,5137,59.9,13342,91,93.8,530,11
"2942",2020-09-17,5139,55.2,13867,50,109.8,527,8
"2943",2020-09-17,5140,48.8,13110,116,84.2,714,9
"2944",2020-09-17,5145,42,7819,77,88.6,408,7
"2945",2020-09-17,6005,63,16955,86,117.9,563,7
"2946",2020-09-17,6011,53.4,14649,184,132.2,827,12
"2947",2020-09-17,6021,56.5,13488,54,122.2,555,10
"2948",2020-09-17,6023,46.9,16966,119,92.6,392,9
"2949",2020-09-17,6028,65,19409,100,128.5,1440,14
"2950",2020-09-17,6030,60.7,13011,91,116.5,625,8
"2951",2020-09-17,6033,43.4,14317,78,75.5,1276,18
"2952",2020-09-17,6050,49,17252,92,107.7,1519,15
"2953",2020-09-17,6055,49.2,14514,65,82.7,335,10
"2954",2020-09-17,6121,48.3,14410,60,109.6,1844,22
"2955",2020-09-17,6126,55.3,14127,81,107.7,1985,25
"2956",2020-09-17,6129,46.6,13998,65,113.9,405,7
"2957",2020-09-17,6130,47.6,16435,94,94.9,874,10
"2958",2020-09-17,6134,53.2,12049,59,113.2,883,12
"2959",2020-09-17,7010,52.9,14319,67,106.7,1036,12
"2960",2020-09-17,7018,48,17488,103,97.7,654,16
"2961",2020-09-17,7019,46,12312,57,116.9,598,10
"2962",2020-09-17,7022,50.6,17565,115,111.3,1110,20
"2963",2020-09-17,7023,54.6,15163,83,99.3,658,8
"2964",2020-09-17,7024,56.4,13504,85,112.7,1006,15
"2965",2020-09-17,7027,68.4,18073,229,118.6,822,19
"2966",2020-09-17,7029,56.8,13407,106,100.1,927,18
"2967",2020-09-17,7030,62.6,14042,145,109.2,524,9
"2968",2020-09-17,7033,56.2,14130,100,112.7,1109,18
"2969",2020-09-17,7039,51.5,13722,131,91.8,901,16
"2970",2020-09-17,7043,51.5,16323,78,115.9,1007,13
"2971",2020-09-17,7051,57.8,15423,80,131,792,12
"2972",2020-09-17,7146,42.9,13976,77,67.2,1530,17
"2973",2020-09-17,7159,43.2,16481,72,94,847,8
"2974",2020-09-17,8015,16,8737,39,42.3,1014,23
"2975",2020-09-18,2074,55.8000000000001,10293,82,85.4,401,12
"2976",2020-09-18,3067,48.9,11644,36,111.1,421,6
"2977",2020-09-18,3150,52.7,14812,44,125.4,707,12
"2978",2020-09-18,4001,49.5,9828,117,89,514,10
"2979",2020-09-18,4072,46.2,10305,81,96.7,1298,20
"2980",2020-09-18,5005,39.8,14270,24,57.1,767,6
"2981",2020-09-18,5028,61.7,13749,62,138.3,842,10
"2982",2020-09-18,5041,41.7,16641,105,101.6,1599,13
"2983",2020-09-18,5058,59.7,13061,89,130.6,920,20
"2984",2020-09-18,5100,44.7,14554,115,102.8,577,13
"2985",2020-09-18,5120,63.1,18286,91,142.2,1326,17
"2986",2020-09-18,5124,44.9,16428,104,79.7,1392,25
"2987",2020-09-18,5133,48.4,13393,88,97.3,545,7
"2988",2020-09-18,5135,62.2,14292,83,129.1,842,13
"2989",2020-09-18,5137,42,8957,98,88.8,487,12
"2990",2020-09-18,5139,44.1,11276,50,98.7,676,9
"2991",2020-09-18,5140,49.8,13618,130,97.9,1032,14
"2992",2020-09-18,5145,54.1,10327,98,99.9,422,11
"2993",2020-09-18,6005,50,13726,71,117.5,910,9
"2994",2020-09-18,6011,57.3,15551,161,155.3,777,12
"2995",2020-09-18,6021,55.5,11133,68,108.5,342,7
"2996",2020-09-18,6023,47.4,15973,81,92.5,448,10
"2997",2020-09-18,6028,46.8,15561,80,111.9,1577,11
"2998",2020-09-18,6030,54.6,11952,83,115.8,738,11
"2999",2020-09-18,6033,36.1,12977,74,59.1,1291,14
"3000",2020-09-18,6050,44.1,13755,65,97.2,963,6
"3001",2020-09-18,6055,47.1,13491,96,99.2,463,14
"3002",2020-09-18,6121,48.3,14835,49,103.6,2055,32
"3003",2020-09-18,6126,51.4,14917,58,101.2,2443,26
"3004",2020-09-18,6129,53.8,17862,62,121.1,644,8
"3005",2020-09-18,6130,51.1,17894,101,103.8,1374,13
"3006",2020-09-18,6134,45.8,10981,47,96.8,751,8
"3007",2020-09-18,7010,51.9,13552,60,100.9,1161,10
"3008",2020-09-18,7018,47.1,16562,90,101.1,600,14
"3009",2020-09-18,7019,43.4,12819,48,106,829,11
"3010",2020-09-18,7022,43.7,17170,68,92.1,897,19
"3011",2020-09-18,7023,47.9,16688,81,82.9,610,11
"3012",2020-09-18,7024,48.2,11437,59,97.9,911,8
"3013",2020-09-18,7027,59.8,15299,170,114,802,16
"3014",2020-09-18,7029,47.3,10789,74,92.9,1159,16
"3015",2020-09-18,7030,51.6,12261,130,120,660,12
"3016",2020-09-18,7033,47,12509,75,97.2,1018,19
"3017",2020-09-18,7039,44.9,11477,89,86.9,847,20
"3018",2020-09-18,7043,49.1,15708,63,122.8,869,13
"3019",2020-09-18,7051,51.7,14274,75,108.6,917,15
"3020",2020-09-18,7146,45.4,14290,76,90.9,1942,20
"3021",2020-09-18,7159,43.9,18699,67,90.1,1131,10
"3022",2020-09-18,8015,32.5,13929,50,56.5,797,11
"3023",2020-09-19,2074,48.8,8579,51,86.2,434,13
"3024",2020-09-19,3067,56.4,12139,53,109,468,9
"3025",2020-09-19,3150,48.3,10467,44,109.2,600,13
"3026",2020-09-19,4001,58.2,11035,119,127.5,739,11
"3027",2020-09-19,4072,58.2,14632,80,105.3,1180,20
"3028",2020-09-19,5005,38.1,11005,18,66.6,710,7
"3029",2020-09-19,5028,43.7,8553,42,120.9,558,11
"3030",2020-09-19,5041,58.2,20017,134,103.5,1370,14
"3031",2020-09-19,5058,53.3,11676,65,119,857,17
"3032",2020-09-19,5100,46.3,12960,78,111,588,11
"3033",2020-09-19,5120,59.8,16843,88,123.3,1157,12
"3034",2020-09-19,5124,46.4,16792,61,93.9,2224,26
"3035",2020-09-19,5133,54.3,15154,77,123.6,920,9
"3036",2020-09-19,5135,61,13472,68,135.5,749,14
"3037",2020-09-19,5137,51,11595,103,85.3,487,13
"3038",2020-09-19,5139,50.4,12971,42,102,666,10
"3039",2020-09-19,5140,45.1,12109,95,81.3,772,13
"3040",2020-09-19,5145,49.5,9761,101,108.3,518,8
"3041",2020-09-19,6005,51.5,13164,59,118.5,737,9
"3042",2020-09-19,6011,49.2,12062,141,105.3,556,9
"3043",2020-09-19,6021,47.9,10224,41,104.5,441,9
"3044",2020-09-19,6023,48.2,14820,61,98.7,389,9
"3045",2020-09-19,6028,63.8,16711,90,133,1330,16
"3046",2020-09-19,6030,56.3,11380,66,119.6,663,9
"3047",2020-09-19,6033,40.7,14683,81,69.5,1230,15
"3048",2020-09-19,6050,52.7,17853,88,116,1242,10
"3049",2020-09-19,6055,55.6,15553,124,101.7,473,17
"3050",2020-09-19,6121,52.3,15277,63,114.7,1847,33
"3051",2020-09-19,6126,53.3,14876,61,96.4,1900,28
"3052",2020-09-19,6129,50.4,15461,49,120.7,549,9
"3053",2020-09-19,6130,49.7,16627,94,95.1,859,14
"3054",2020-09-19,6134,61,13755,66,115.3,1047,14
"3055",2020-09-19,7010,53.4,13885,70,107.2,1192,16
"3056",2020-09-19,7018,44.7,14160,73,87.7,574,12
"3057",2020-09-19,7019,46.1,13465,59,105.2,636,11
"3058",2020-09-19,7022,59.7,21464,93,133.1,1473,28
"3059",2020-09-19,7023,41,12122,45,87.3,472,7
"3060",2020-09-19,7024,56.1,12759,58,111.3,1232,13
"3061",2020-09-19,7027,54.4,14710,169,100.1,696,15
"3062",2020-09-19,7029,48.4,11414,81,79.7,925,16
"3063",2020-09-19,7030,51.1,11314,134,101.4,454,11
"3064",2020-09-19,7033,45,12417,79,98.3,1089,15
"3065",2020-09-19,7039,48.1,12438,90,86.2,883,13
"3066",2020-09-19,7043,43.1,12977,52,100,793,8
"3067",2020-09-19,7051,54.2,14937,75,108.1,1223,20
"3068",2020-09-19,7146,39,12111,64,58.2,875,10
"3069",2020-09-19,7159,43,16746,64,93.7,1106,12
"3070",2020-09-19,8015,27.6,10060,30,48.2,586,10
"3071",2020-09-20,2074,42.6,7897,50,85,416,15
"3072",2020-09-20,3067,41,8777,23,88.8,315,6
"3073",2020-09-20,3150,43.5,8617,34,116.6,534,13
"3074",2020-09-20,4001,47.6,8019,96,88.6,455,10
"3075",2020-09-20,4072,50.8,11030,76,99.7,965,14
"3076",2020-09-20,5005,45.4,13892,26,73.1,838,8
"3077",2020-09-20,5028,67.8,15833,62,170.5,746,9
"3078",2020-09-20,5041,47.1,15180,93,108.7,1589,14
"3079",2020-09-20,5058,72.2,16208,69,153.2,917,19
"3080",2020-09-20,5100,42.5,9225,80,113.4,490,14
"3081",2020-09-20,5120,54.2,14202,63,124,1121,11
"3082",2020-09-20,5124,43.5,15305,55,94.5,1699,21
"3083",2020-09-20,5133,45.2,11427,75,96,1081,13
"3084",2020-09-20,5135,63.2,13299,74,113.9,704,13
"3085",2020-09-20,5137,37.6,7308,48,81.4,347,9
"3086",2020-09-20,5139,45.5,11354,37,95.5,490,8
"3087",2020-09-20,5140,47.7,11911,94,83.7,767,15
"3088",2020-09-20,5145,45.9,7647,94,93.6,529,8
"3089",2020-09-20,6005,54.9,14032,75,120.1,612,10
"3090",2020-09-20,6011,59.1,15657,150,135.6,770,14
"3091",2020-09-20,6021,54.9,11284,38,131.3,556,11
"3092",2020-09-20,6023,44.5,14917,75,83.2,416,6
"3093",2020-09-20,6028,64.3,17201,93,143.7,1665,16
"3094",2020-09-20,6030,68.8,12825,87,109.3,716,11
"3095",2020-09-20,6033,44,14767,72,79.1,1252,12
"3096",2020-09-20,6050,51.4,14858,58,107,1363,14
"3097",2020-09-20,6055,42.4,9426,78,84.7,437,10
"3098",2020-09-20,6121,51.9,14428,52,100.6,1717,24
"3099",2020-09-20,6126,52,14777,45,104.1,2157,25
"3100",2020-09-20,6129,52.7,15163,53,119.3,553,9
"3101",2020-09-20,6130,47.4,14735,68,88.3,999,11
"3102",2020-09-20,6134,49.5,10550,51,102.1,984,12
"3103",2020-09-20,7010,49.9,11898,40,102,991,12
"3104",2020-09-20,7018,47.6,15142,71,94.1,739,15
"3105",2020-09-20,7019,44.3,12846,60,98.7,588,10
"3106",2020-09-20,7022,31.4,11246,40,67.7,677,10
"3107",2020-09-20,7023,52.8,16794,71,100.3,776,12
"3108",2020-09-20,7024,51.9,11668,59,89.6,959,9
"3109",2020-09-20,7027,68.5,15319,203,126.6,720,19
"3110",2020-09-20,7029,57.6,11981,75,112.7,956,17
"3111",2020-09-20,7030,56.7,12619,141,119,737,10
"3112",2020-09-20,7033,53.5,13857,82,97.5,902,13
"3113",2020-09-20,7039,48.6,12111,96,90.9,909,12
"3114",2020-09-20,7043,54.7,16141,57,123.6,1053,21
"3115",2020-09-20,7051,53.4,13716,53,121,803,11
"3116",2020-09-20,7146,48.7,14748,59,85.4,1280,16
"3117",2020-09-20,8015,39.2,13601,32,80,889,15
"3118",2020-09-21,2074,56.5,10530,56,105.9,589,15
"3119",2020-09-21,3067,60.7,12862,37,128.9,512,7
"3120",2020-09-21,3150,49.8,11618,30,126.7,639,10
"3121",2020-09-21,4001,54,10760,98,112.3,779,9
"3122",2020-09-21,4072,51.7,12302,84,101.4,1143,17
"3123",2020-09-21,5005,41.2,12923,15,69,940,8
"3124",2020-09-21,5028,51.5,12179,42,132.7,644,8
"3125",2020-09-21,5041,51.4,17170,89,108.1,1650,18
"3126",2020-09-21,5058,59.2,13313,87,124.5,643,15
"3127",2020-09-21,5100,49.4,12926,85,97.3,555,16
"3128",2020-09-21,5120,58.8,17584,67,135.8,1251,12
"3129",2020-09-21,5124,44.1,14302,67,85.1,2010,27
"3130",2020-09-21,5133,49.2,11129,74,94.5,727,11
"3131",2020-09-21,5135,54.9,10524,64,112.8,689,14
"3132",2020-09-21,5137,52.2,10124,69,93.9,485,12
"3133",2020-09-21,5139,50.2,12497,33,108.9,795,12
"3134",2020-09-21,5140,37.8,9228,74,74.3,616,12
"3135",2020-09-21,5145,51.9,9624,106,109.5,819,15
"3136",2020-09-21,6005,49.4,13204,60,109.8,648,8
"3137",2020-09-21,6011,52.1,13789,151,125.5,726,12
"3138",2020-09-21,6021,61,12665,40,130.6,546,9
"3139",2020-09-21,6023,48.8,16855,84,94.6,486,9
"3140",2020-09-21,6028,56.1,15144,59,126.8,1134,11
"3141",2020-09-21,6030,61.6,13333,73,124.7,851,12
"3142",2020-09-21,6033,37.2,13581,76,67.7,949,14
"3143",2020-09-21,6050,39.8,11074,55,93.7,1199,10
"3144",2020-09-21,6055,50.9,12175,95,101.4,511,17
"3145",2020-09-21,6121,38.1,10742,39,93.4,1774,23
"3146",2020-09-21,6126,52.7,13481,63,98.1,1991,26
"3147",2020-09-21,6129,49,13613,45,113.8,398,9
"3148",2020-09-21,6130,41,13357,61,88.8,1223,14
"3149",2020-09-21,6134,51.6,10747,52,104.4,970,9
"3150",2020-09-21,7010,52.5,13008,44,106.2,1077,14
"3151",2020-09-21,7018,47.8,16223,71,86.4,784,15
"3152",2020-09-21,7019,31.4,9457,50,99.8,468,7
"3153",2020-09-21,7022,50.8,17279,62,124.2,1485,26
"3154",2020-09-21,7023,45.2,14196,57,95.3,521,8
"3155",2020-09-21,7024,51.2,11774,56,105.4,1123,8
"3156",2020-09-21,7027,54.5,13117,179,108.8,842,13
"3157",2020-09-21,7029,45.2,10455,66,91.2,1232,13
"3158",2020-09-21,7030,56.7,11409,139,117.2,691,11
"3159",2020-09-21,7033,46.4,12622,83,105,1284,15
"3160",2020-09-21,7039,48.1,12851,99,106.8,1165,16
"3161",2020-09-21,7043,44,13539,42,119.7,1314,14
"3162",2020-09-21,7051,58.2,14445,72,115.7,831,12
"3163",2020-09-21,7146,40.4,12627,65,77.3,2182,23
"3164",2020-09-21,8015,32.2,10735,26,65.2,578,12
"3165",2020-09-22,2074,48,9697,50,85,430,10
"3166",2020-09-22,3067,42.7,8242,30,92.5,324,5
"3167",2020-09-22,3150,47.1,12208,43,123,844,12
"3168",2020-09-22,4001,49.9,9158,97,97.2,605,6
"3169",2020-09-22,4072,41.1,9310,73,87.7,791,11
"3170",2020-09-22,5005,36.6,13418,27,67.7,956,9
"3171",2020-09-22,5028,58.4,14137,48,135.3,931,13
"3172",2020-09-22,5041,53.6,18572,111,122.5,1607,12
"3173",2020-09-22,5058,59.3,12911,88,139.1,1161,17
"3174",2020-09-22,5100,44,13679,101,124.6,695,14
"3175",2020-09-22,5120,62.1,15514,57,133.9,1073,11
"3176",2020-09-22,5124,48,16901,67,86.8,1812,23
"3177",2020-09-22,5133,58.4,14094,71,119.1,940,7
"3178",2020-09-22,5135,52.7,11124,69,106.1,787,19
"3179",2020-09-22,5137,41.8,8814,50,88.1,436,9
"3180",2020-09-22,5139,47.6,11615,36,110.1,676,9
"3181",2020-09-22,5140,51.8,13023,109,86.4,818,12
"3182",2020-09-22,5145,44.4,8550,71,102.4,669,8
"3183",2020-09-22,6005,52.4,13738,75,113.9,742,7
"3184",2020-09-22,6011,56.1,14505,186,153.4,966,15
"3185",2020-09-22,6021,43.1,9104,48,97.5,469,10
"3186",2020-09-22,6023,43.2,14267,71,96.3,477,9
"3187",2020-09-22,6028,61,17856,109,142.2,1453,10
"3188",2020-09-22,6030,55.8,10533,79,115.4,719,6
"3189",2020-09-22,6033,37.8,12718,78,75.4,1113,13
"3190",2020-09-22,6050,48.2,13576,71,101.2,1227,11
"3191",2020-09-22,6055,44,10131,89,87.1,431,14
"3192",2020-09-22,6121,52.4,14573,53,98.8,1815,25
"3193",2020-09-22,6126,48.8,13623,56,99.5,1765,20
"3194",2020-09-22,6129,47.3,13250,59,122.9,496,9
"3195",2020-09-22,6130,56,18512,98,109.2,1307,18
"3196",2020-09-22,6134,52.5,12450,62,112.3,2293,20
"3197",2020-09-22,7010,51.8,12959,41,106.8,1202,7
"3198",2020-09-22,7018,39.9,13441,75,91.3,695,14
"3199",2020-09-22,7019,21.1,6210,33,66,395,7
"3200",2020-09-22,7022,58.5,17739,64,125.5,1048,23
"3201",2020-09-22,7023,43.5,14512,72,80.3,440,5
"3202",2020-09-22,7024,54.4,12663,77,103.6,1178,10
"3203",2020-09-22,7027,61,14825,193,112.5,662,15
"3204",2020-09-22,7029,51.4,11859,71,109.1,1378,18
"3205",2020-09-22,7030,53.8,11081,134,117.3,754,10
"3206",2020-09-22,7033,49,13283,83,91.1,1057,15
"3207",2020-09-22,7039,45.4,11136,91,78.3,768,11
"3208",2020-09-22,7043,54.6,16015,68,117.1,751,14
"3209",2020-09-22,7051,55.8,15832,71,114.7,1109,14
"3210",2020-09-22,7146,47.7,15491,83,89.3,1764,23
"3211",2020-09-22,8015,38,12022,28,78,691,11
"3212",2020-09-23,2074,53.6,10382,65,108.1,653,18
"3213",2020-09-23,3067,22,4391,11,41.7,157,2
"3214",2020-09-23,3150,53.7,14576,44,121.6,646,9
"3215",2020-09-23,4001,55.6,11013,127,109.3,734,12
"3216",2020-09-23,4072,56.9,13525,110,118.7,1087,12
"3217",2020-09-23,5005,42.7,16073,46,63.5,1027,9
"3218",2020-09-23,5028,63,16006,58,165.5,939,10
"3219",2020-09-23,5041,54.7,18960,111,124.5,1950,14
"3220",2020-09-23,5042,20.7,3749,43,40.5,174,4
"3221",2020-09-23,5058,59.3,13180,75,122.4,584,12
"3222",2020-09-23,5100,52.3,17093,96,117.9,659,12
"3223",2020-09-23,5120,61.3,17813,66,139,1318,12
"3224",2020-09-23,5124,47.3000000000001,16451,82,87.2,1678,24
"3225",2020-09-23,5133,54.6,15310,97,122.4,1020,10
"3226",2020-09-23,5135,62.5,13543,88,128.5,658,11
"3227",2020-09-23,5137,49.1,10065,75,95.9,522,14
"3228",2020-09-23,5139,53.1,12986,51,96.7,719,8
"3229",2020-09-23,5140,44.6,12017,109,86.5,792,10
"3230",2020-09-23,5145,47.7,9126,103,93,540,9
"3231",2020-09-23,6005,49.5,12785,72,124.2,728,10
"3232",2020-09-23,6011,57.6,14682,203,123.8,743,11
"3233",2020-09-23,6021,30.2,7483,34,68.7,258,4
"3234",2020-09-23,6023,19.1,5794,27,32.9,153,3
"3235",2020-09-23,6027,26.1,4565,66,42.7,166,5
"3236",2020-09-23,6028,59.3,15930,75,126.1,1218,11
"3237",2020-09-23,6030,64,13786,108,119.7,635,11
"3238",2020-09-23,6033,47.5,16422,94,85.6,1040,15
"3239",2020-09-23,6047,13.9,2263,31,23.2,142,6
"3240",2020-09-23,6050,58.4,16798,79,126.4,1488,12
"3241",2020-09-23,6055,53.5,14561,95,104.1,424,14
"3242",2020-09-23,6069,24.5,3972,50,30.2,214,5
"3243",2020-09-23,6090,20.8,2775,63,51,270,8
"3244",2020-09-23,6121,49.1,15288,56,105.8,1990,25
"3245",2020-09-23,6126,58.2,15508,78,120.6,2462,29
"3246",2020-09-23,6129,54.9,17325,66,131.1,458,10
"3247",2020-09-23,6130,47.9,14742,78,92.2,1435,21
"3248",2020-09-23,6134,56.6,13025,94,128.2,1400,15
"3249",2020-09-23,7010,52.8,13567,66,101.9,910,8
"3250",2020-09-23,7018,52.4,17525,93,104,781,17
"3251",2020-09-23,7019,20.4,5863,38,74.5,461,8
"3252",2020-09-23,7022,49,15783,64,121.2,1211,24
"3253",2020-09-23,7023,55.5,16831,82,114.7,533,11
"3254",2020-09-23,7024,56.3,13392,62,115.6,1515,12
"3255",2020-09-23,7027,63.3,16646,190,123.9,849,21
"3256",2020-09-23,7029,9.6,3132,17,32.1,633,6
"3257",2020-09-23,7030,58.2,12744,122,119.5,793,10
"3258",2020-09-23,7033,48.5,12265,89,103.7,1164,14
"3259",2020-09-23,7039,53.9,14253,114,110.1,1103,15
"3260",2020-09-23,7043,49.8,16296,77,111.2,986,13
"3261",2020-09-23,7051,56.7,17308,94,132.6,1106,16
"3262",2020-09-23,7146,16.5,5760,29,33.3,578,6
"3263",2020-09-23,8015,32.6,11334,34,71.9,840,14
"3264",2020-09-24,2074,52,10449,57,88.1,429,14
"3265",2020-09-24,3150,50.3,14777,56,127.1,854,10
"3266",2020-09-24,4001,64.3,12873,172,126.3,823,15
"3267",2020-09-24,4072,55.8,13890,96,104.8,984,19
"3268",2020-09-24,5005,38,13864,36,66.4,784,6
"3269",2020-09-24,5028,52.1,12787,52,145.2,741,9
"3270",2020-09-24,5041,51.1,18115,117,113.8,1762,12
"3271",2020-09-24,5042,65.1,12798,122,113.1,890,14
"3272",2020-09-24,5058,65.8,15376,103,146.6,787,15
"3273",2020-09-24,5100,56.4000000000001,18484,128,123.5,721,14
"3274",2020-09-24,5120,58.5,17986,89,133.3,1246,12
"3275",2020-09-24,5124,53.3,20273,92,101.5,1843,21
"3276",2020-09-24,5133,45.9,13015,80,95.4,854,9
"3277",2020-09-24,5135,58.1,13275,69,122.2,720,11
"3278",2020-09-24,5137,49.1,11089,81,83.8,449,14
"3279",2020-09-24,5139,51.5,14168,51,111.2,688,10
"3280",2020-09-24,5140,46.2,12873,110,84.7,824,12
"3281",2020-09-24,5145,52.7,9667,126,115.1,576,14
"3282",2020-09-24,6005,58.8,16413,96,129.9,804,12
"3283",2020-09-24,6011,54.2,14906,167,127.1,829,14
"3284",2020-09-24,6027,54.8,15066,119,118.7,644,10
"3285",2020-09-24,6028,60.4,18432,112,132.5,1536,12
"3286",2020-09-24,6030,57.9,11392,89,128.9,738,8
"3287",2020-09-24,6033,44.8,16631,123,80,1154,13
"3288",2020-09-24,6047,47.7,12420,79,98.9,740,14
"3289",2020-09-24,6050,46.7,15000,84,107.3,1260,10
"3290",2020-09-24,6055,48,14170,103,102.3,529,12
"3291",2020-09-24,6069,55.9,11646,77,140.7,856,10
"3292",2020-09-24,6090,50,8814,98,101.5,533,13
"3293",2020-09-24,6121,48.3,13964,62,103.3,1932,21
"3294",2020-09-24,6126,55,15631,86,97.9,2151,26
"3295",2020-09-24,6129,48.1,14740,59,119.3,589,11
"3296",2020-09-24,6130,52.5,17483,97,109.2,1170,16
"3297",2020-09-24,6134,56.4,12761,68,107,2042,17
"3298",2020-09-24,7010,57.4,14089,58,113.4,918,9
"3299",2020-09-24,7018,49.9,17368,110,109.9,1139,17
"3300",2020-09-24,7019,32.8,10152,67,83.3,484,12
"3301",2020-09-24,7022,55.4,20994,92,117.2,1212,20
"3302",2020-09-24,7023,46.3,16509,75,86.2,419,6
"3303",2020-09-24,7024,51.6,13029,84,99.4,1022,10
"3304",2020-09-24,7027,65.9,15855,209,116.3,723,19
"3305",2020-09-24,7029,24.7,7770,54,50.7,1097,17
"3306",2020-09-24,7030,60.4999999999999,13674,141,120,676,13
"3307",2020-09-24,7033,50.9,13855,110,90.2,1227,14
"3308",2020-09-24,7039,51.5,14223,126,101.9,1151,15
"3309",2020-09-24,7043,44.8,14688,63,105.7,817,13
"3310",2020-09-24,7051,55.9,16587,94,120,945,10
"3311",2020-09-24,8015,49.8,17133,48,95.7,970,16
"3312",2020-09-25,2074,56.4,11282,71,119.8,550,17
"3313",2020-09-25,3150,54.7,15721,72,128.7,730,11
"3314",2020-09-25,4001,45.3,9037,90,89.5,702,16
"3315",2020-09-25,4072,49.1,10820,68,106.5,1083,21
"3316",2020-09-25,5005,42.6,14105,19,69.2,915,7
"3317",2020-09-25,5028,46.2,11667,33,99.7,612,6
"3318",2020-09-25,5041,56.6,19041,112,115.5,1526,17
"3319",2020-09-25,5042,60.6,12134,85,141.7,1079,15
"3320",2020-09-25,5058,52.8,9128,54,117,517,11
"3321",2020-09-25,5100,48.5,15745,115,123.2,828,16
"3322",2020-09-25,5120,70.9,21179,99,146.9,1328,13
"3323",2020-09-25,5124,44.1,15529,62,82.1,1625,20
"3324",2020-09-25,5133,55.4,14602,107,120.4,1198,16
"3325",2020-09-25,5135,62.2,12341,64,114.8,631,10
"3326",2020-09-25,5137,49,11255,71,102.8,601,18
"3327",2020-09-25,5139,46.7,11777,47,99.6,560,13
"3328",2020-09-25,5140,47.1,12153,88,81.1,632,8
"3329",2020-09-25,5145,50.3,9076,119,96.9,545,13
"3330",2020-09-25,6005,50.3,12735,74,101.7,716,10
"3331",2020-09-25,6011,55.3,13720,157,133.1,776,14
"3332",2020-09-25,6027,51.4,11665,112,102.8,545,12
"3333",2020-09-25,6028,62.2,16972,87,141.7,1612,15
"3334",2020-09-25,6030,72.1,14083,107,132.2,776,11
"3335",2020-09-25,6033,45.6,16871,102,82.8,1057,15
"3336",2020-09-25,6047,57.4,16624,79,119,1163,20
"3337",2020-09-25,6050,48.5,15126,84,114.9,1446,14
"3338",2020-09-25,6055,51.8,14250,111,106.4,573,16
"3339",2020-09-25,6069,64.1,15089,64,134.7,1409,14
"3340",2020-09-25,6090,53.5,9474,83,113.9,762,11
"3341",2020-09-25,6121,55.9,16140,50,115.7,2013,33
"3342",2020-09-25,6126,55.3,14638,67,115.5,2042,23
"3343",2020-09-25,6129,53.4,16652,48,125.1,531,13
"3344",2020-09-25,6130,46.6,15161,100,83.8,870,7
"3345",2020-09-25,6134,51.5,11829,76,111.2,1874,16
"3346",2020-09-25,7010,49.6,12354,47,99.7,1556,10
"3347",2020-09-25,7018,48,14954,69,97.7,682,20
"3348",2020-09-25,7019,43.8,12310,94,105.9,549,13
"3349",2020-09-25,7022,50.1,16822,80,115.2,1039,23
"3350",2020-09-25,7023,47.4,16274,73,102.3,707,6
"3351",2020-09-25,7024,56.8,13644,87,119.2,1350,12
"3352",2020-09-25,7027,61.6,15414,185,128.4,703,15
"3353",2020-09-25,7029,42.4,11084,71,84.5,962,13
"3354",2020-09-25,7030,51.1,11217,121,102.4,584,8
"3355",2020-09-25,7033,46.2,11812,92,92.7,988,15
"3356",2020-09-25,7039,51,13592,110,97.6,1035,17
"3357",2020-09-25,7043,51.1,15346,87,107,938,14
"3358",2020-09-25,7051,56.6,16378,101,133.5,1047,13
"3359",2020-09-25,8015,37.2,12755,33,71.3,751,13
"3360",2020-09-26,2074,3.9,981,7,21.7,188,3
"3361",2020-09-26,4001,10.2,2253,30,13.6,167,1
"3362",2020-09-26,5041,6.9,2648,21,20.8,409,2
"3363",2020-09-26,5042,0,0,0,6.1,200,2
"3364",2020-09-26,5100,4.1,1440,21,14.6,87,1
"3365",2020-09-26,5120,0,26,2,14.9,233,2
"3366",2020-09-26,5124,7.5,3895,24,13.8,387,5
"3367",2020-09-26,5137,4.2,925,5,4.9,48,1
"3368",2020-09-26,5145,1,312,4,20.9,83,2
"3369",2020-09-26,6005,5.8,2120,11,15.7,87,1
"3370",2020-09-26,6011,4.6,1691,18,15.6,125,2
"3371",2020-09-26,6027,3.9,1700,15,10.9,52,1
"3372",2020-09-26,6033,0,0,0,8.8,183,1
"3373",2020-09-26,6047,0,127,3,0,14,1
"3374",2020-09-26,6055,0.8,2372,33,10.1,67,1
"3375",2020-09-26,6090,5.4,1214,7,22.5,328,2
"3376",2020-09-26,6129,1.2,1207,13,13,78,2
"3377",2020-09-26,6130,5.8,2837,31,13.5,265,1
"3378",2020-09-26,7010,7,2212,13,27.9,203,2
"3379",2020-09-26,7019,5.7,2021,14,14.7,110,2
"3380",2020-09-26,7022,5.5,2818,23,14.3,168,3
"3381",2020-09-26,7023,0.9,350,2,0,0,0
"3382",2020-09-26,7024,0,218,6,0,0,0
"3383",2020-09-26,7027,2.5,1592,24,9.7,77,2
"3384",2020-09-26,7033,6.2,1650,11,17.1,136,2
"3385",2020-09-26,7043,2.5,1072,4,0,0,0
